time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461550000	-24.4954	-6.49904	4.82567	2.29418	-0.549123	radar	0.914831	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.575	-6.34926	4.70386	2.25892	-0.558583	lidar	4.76696	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7188	-6.16449	4.70184	2.22985	-0.559817	radar	0.0698484	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9236	-5.96255	4.78612	2.21403	-0.546409	lidar	2.9388	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0584	-5.76698	4.78257	2.18449	-0.548654	radar	0.360915	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1942	-5.59099	4.75935	2.16348	-0.542504	lidar	0.173301	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3364	-5.398	4.7681	2.14424	-0.531584	radar	0.344662	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4866	-5.1707	4.82138	2.11763	-0.530934	lidar	0.692689	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6166	-4.96898	4.82646	2.09883	-0.518845	radar	0.726603	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7277	-4.79839	4.77081	2.08062	-0.511746	lidar	0.693598	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8463	-4.59139	4.77429	2.05918	-0.505419	radar	0.117075	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9532	-4.34775	4.81301	2.0256	-0.513332	lidar	0.407065	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0579	-4.12803	4.81279	1.99507	-0.523605	radar	3.20078	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1433	-3.84323	4.88973	1.95102	-0.54071	lidar	1.73554	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2224	-3.61024	4.88656	1.91512	-0.555166	radar	1.07712	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2284	-3.33933	4.88974	1.85446	-0.588108	lidar	3.66519	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.2851	-3.10046	4.88806	1.81899	-0.597086	radar	0.161448	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.302	-2.8653	4.86041	1.77568	-0.61094	lidar	0.961008	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.355	-2.62894	4.86166	1.74905	-0.605927	radar	0.198786	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4647	-2.48567	4.7582	1.75851	-0.567709	lidar	6.52568	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5129	-2.25304	4.75969	1.73448	-0.561616	radar	0.110341	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5786	-2.0604	4.71033	1.72302	-0.545689	lidar	1.26639	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6103	-1.8277	4.70966	1.69728	-0.542162	radar	0.422756	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.5957	-1.57617	4.72085	1.65272	-0.559464	lidar	1.0911	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6012	-1.33915	4.72036	1.6177	-0.569807	radar	0.250865	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.607	-1.11379	4.70414	1.58934	-0.569877	lidar	0.0535472	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6219	-0.880055	4.70562	1.56665	-0.563704	radar	1.32211	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6456	-0.632573	4.73064	1.54864	-0.553217	lidar	0.55273	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6331	-0.395176	4.73324	1.51591	-0.562143	radar	0.707164	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.577	-0.100987	4.8176	1.46978	-0.579075	lidar	2.44687	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5525	0.138507	4.81957	1.44057	-0.581072	radar	0.597572	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5421	0.428676	4.90077	1.4203	-0.571223	lidar	1.65766	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5166	0.669828	4.89842	1.39993	-0.560286	radar	0.460031	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5342	0.949574	4.95657	1.39681	-0.534688	lidar	2.97812	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.494	1.19314	4.95327	1.37676	-0.522972	radar	1.18014	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4322	1.43183	4.94909	1.34629	-0.527335	lidar	0.0722131	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.385	1.67194	4.94486	1.32682	-0.51738	radar	0.435083	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3312	1.87997	4.896	1.30298	-0.515925	lidar	0.500924	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2637	2.11493	4.89617	1.27698	-0.516489	radar	0.01936	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2042	2.30521	4.82747	1.25388	-0.514549	lidar	0.997236	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1359	2.5343	4.82219	1.23529	-0.503496	radar	0.327493	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0564	2.77301	4.83982	1.21213	-0.501295	lidar	0.0734659	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9642	2.99771	4.84481	1.18184	-0.510604	radar	0.748585	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8618	3.27325	4.92632	1.15873	-0.507298	lidar	1.34486	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7704	3.49925	4.92454	1.13749	-0.502932	radar	0.663571	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6645	3.69831	4.8908	1.10967	-0.505976	lidar	0.242246	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5504	3.91493	4.89132	1.08303	-0.50765	radar	0.0546351	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5084	4.0963	4.80516	1.08037	-0.485912	lidar	3.93982	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3878	4.30532	4.80712	1.05331	-0.489547	radar	0.0815866	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.208	4.51542	4.84446	1.0084	-0.509594	lidar	2.04029	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0682	4.71653	4.8416	0.982408	-0.506888	radar	2.68421	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9562	4.90826	4.81505	0.964363	-0.499886	lidar	0.405672	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.8083	5.10196	4.81689	0.936407	-0.502437	radar	0.743774	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6261	5.30902	4.86341	0.901456	-0.511728	lidar	0.977473	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.462	5.49406	4.87261	0.868739	-0.522073	radar	0.247261	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2582	5.65847	4.88111	0.823849	-0.540836	lidar	1.31815	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0893	5.83435	4.88477	0.794759	-0.544798	radar	0.335206	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9154	5.98893	4.86341	0.763295	-0.549363	lidar	0.125245	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7585	6.16242	4.83631	0.750978	-0.526255	radar	1.56178	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.5951	6.31597	4.8114	0.727069	-0.524216	lidar	0.193218	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4326	6.48123	4.79198	0.712357	-0.50835	radar	0.852295	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.196	6.69758	4.91651	0.688099	-0.505311	lidar	3.63461	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0046	6.85166	4.90827	0.665939	-0.498743	radar	1.19742	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.785	7.01779	4.95286	0.63891	-0.500206	lidar	0.548417	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.5803	7.1609	4.95443	0.61241	-0.501376	radar	0.26216	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4063	7.30558	4.92726	0.596762	-0.492267	lidar	0.606081	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.189	7.43468	4.94528	0.56346	-0.505204	radar	0.488093	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.028	7.60294	4.92906	0.56261	-0.480823	lidar	2.13536	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8355	7.74271	4.90724	0.549937	-0.464989	radar	0.886579	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6303	7.88942	4.92141	0.534661	-0.45677	lidar	0.177599	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4296	8.01945	4.90726	0.5188	-0.44759	radar	0.517006	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.1857	8.04843	4.8599	0.460034	-0.484836	lidar	3.52401	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-20.9885	8.16799	4.82197	0.451351	-0.461886	radar	1.78325	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8333	8.34103	4.80509	0.465344	-0.424626	lidar	4.52894	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6088	8.4413	4.81718	0.439111	-0.43129	radar	0.367424	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3494	8.58546	4.90429	0.425077	-0.422719	lidar	1.79609	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1426	8.69757	4.87482	0.416653	-0.404419	radar	1.00117	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9508	8.8151	4.85021	0.409865	-0.391082	lidar	0.891014	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7432	8.92215	4.82298	0.401979	-0.374237	radar	0.858056	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5132	9.00039	4.82238	0.376891	-0.380693	lidar	0.113296	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2874	9.08752	4.82229	0.358358	-0.379623	radar	0.194773	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-18.9757	9.17936	4.9421	0.328927	-0.389132	lidar	5.06211	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7514	9.26426	4.9282	0.315103	-0.381974	radar	0.530759	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.4949	9.37822	4.98341	0.307669	-0.369639	lidar	0.813217	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2414	9.4373	5.00842	0.278507	-0.384014	radar	0.987722	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9473	9.57292	5.12244	0.278216	-0.363755	lidar	3.2404	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7064	9.64923	5.10527	0.267336	-0.352293	radar	0.75622	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4318	9.76654	5.17338	0.266009	-0.33513	lidar	1.30455	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1855	9.83594	5.16886	0.251389	-0.332543	radar	0.107339	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9208	9.97408	5.22873	0.262005	-0.304362	lidar	1.94521	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6682	10.0404	5.22788	0.247241	-0.30362	radar	0.00556357	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.434	10.1639	5.23154	0.257366	-0.277876	lidar	1.69787	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1803	10.2273	5.23493	0.241982	-0.280456	radar	0.0886551	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9458	10.2553	5.19095	0.217533	-0.291311	lidar	0.54143	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6962	10.3145	5.18322	0.206361	-0.286539	radar	0.0759987	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4746	10.3103	5.11224	0.17409	-0.305233	lidar	1.47453	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2053	10.3334	5.14564	0.146146	-0.32279	radar	1.55237	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9453	10.4002	5.16628	0.141473	-0.310925	lidar	0.335982	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6933	10.442	5.14735	0.132771	-0.299352	radar	1.35855	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4372	10.3992	5.12093	0.0891337	-0.328968	lidar	2.0234	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1816	10.4203	5.11887	0.0734452	-0.327364	radar	0.120775	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8861	10.59	5.22624	0.113812	-0.267978	lidar	8.20008	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6332	10.6313	5.20525	0.109664	-0.254013	radar	0.661568	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.373	10.6269	5.19834	0.0848252	-0.26658	lidar	0.370424	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1143	10.6483	5.19694	0.0722535	-0.265392	radar	0.0154778	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8697	10.7649	5.20204	0.0980524	-0.225044	lidar	4.16316	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6139	10.7959	5.19365	0.0911418	-0.218783	radar	0.143571	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3651	10.756	5.16396	0.0565394	-0.243325	lidar	1.36877	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1121	10.7793	5.14849	0.0512125	-0.233108	radar	0.345234	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8685	10.8649	5.14517	0.068466	-0.203333	lidar	2.46611	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.6079	10.8783	5.14792	0.0578094	-0.202957	radar	0.587816	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.374	10.903	5.11622	0.0525021	-0.198103	lidar	0.45411	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.1049	10.8813	5.1598	0.0211549	-0.229473	radar	2.76557	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7951	10.8343	5.22783	-0.0110388	-0.250512	lidar	3.49965	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5351	10.8311	5.2265	-0.0230714	-0.250035	radar	0.0276234	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.3059	10.8337	5.1807	-0.0313491	-0.245926	lidar	0.767352	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.059	10.8529	5.142	-0.0262146	-0.220709	radar	1.88312	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.8013	10.9177	5.15157	-0.00903185	-0.191585	lidar	2.17825	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54618	10.9177	5.14535	-0.0163392	-0.188177	radar	0.154773	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.2893	10.9465	5.14851	-0.0125496	-0.174589	lidar	0.493931	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03069	10.9418	5.146	-0.0200295	-0.171691	radar	0.469909	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.77291	10.973	5.15032	-0.0141726	-0.15685	lidar	0.596773	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.51156	10.96	5.1548	-0.0249111	-0.159438	radar	1.00339	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.35354	10.8585	4.99876	-0.0700078	-0.197834	lidar	6.9783	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.10819	10.8525	4.98469	-0.0724702	-0.187206	radar	0.336936	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.77056	10.8906	5.12141	-0.0582359	-0.162594	lidar	4.60866	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.51479	10.8837	5.11108	-0.0592482	-0.151059	radar	0.865376	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23601	10.8567	5.14685	-0.0705283	-0.154781	lidar	0.464604	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.9872	10.8702	5.11716	-0.0594782	-0.128156	radar	1.87897	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-015
