time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461200000	-23.0458	-7.69864	4.7715	2.52326	-0.528471	lidar	5.08888e-322	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4185	-7.47429	4.75466	2.49476	-0.5059	radar	0.315536	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.4185	-7.47429	4.75466	2.49476	-0.5059	lidar	5.08888e-322	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8025	-7.1588	4.7606	2.44703	-0.50091	radar	0.0442894	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.8025	-7.1588	4.7606	2.44703	-0.50091	lidar	5.08888e-322	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.16	-6.76203	4.7758	2.37937	-0.51368	radar	0.131585	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.16	-6.76203	4.7758	2.37937	-0.51368	lidar	5.08888e-322	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5157	-6.40741	4.79314	2.31492	-0.532061	radar	1.02985	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5157	-6.40741	4.79314	2.31492	-0.532061	lidar	5.08888e-322	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7988	-6.01342	4.79691	2.2465	-0.545899	radar	0.230915	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.7988	-6.01342	4.79691	2.2465	-0.545899	lidar	5.08888e-322	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0602	-5.59192	4.79879	2.18315	-0.550261	radar	0.343716	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.0602	-5.59192	4.79879	2.18315	-0.550261	lidar	5.08888e-322	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3532	-5.24561	4.78517	2.14961	-0.529919	radar	0.332339	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.3532	-5.24561	4.78517	2.14961	-0.529919	lidar	5.08888e-322	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.5846	-4.96218	4.74686	2.1196	-0.50887	radar	0.647771	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.5846	-4.96218	4.74686	2.1196	-0.50887	lidar	5.08888e-322	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8243	-4.55351	4.74438	2.0753	-0.499756	radar	0.0659461	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.8243	-4.55351	4.74438	2.0753	-0.499756	lidar	5.08888e-322	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0803	-4.1449	4.76192	2.01253	-0.52769	radar	3.24744	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.0803	-4.1449	4.76192	2.01253	-0.52769	lidar	5.08888e-322	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2583	-3.68907	4.78225	1.93516	-0.562359	radar	1.1498	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2583	-3.68907	4.78225	1.93516	-0.562359	lidar	5.08888e-322	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3722	-3.18678	4.80646	1.85209	-0.59235	radar	0.541226	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3722	-3.18678	4.80646	1.85209	-0.59235	lidar	5.08888e-322	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.4826	-2.75057	4.80439	1.78954	-0.599432	radar	0.0605966	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4826	-2.75057	4.80439	1.78954	-0.599432	lidar	5.08888e-322	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.585	-2.2647	4.80185	1.73676	-0.588944	radar	0.0760098	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.585	-2.2647	4.80185	1.73676	-0.588944	lidar	5.08888e-322	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6328	-1.7721	4.79236	1.68293	-0.576096	radar	0.616498	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6328	-1.7721	4.79236	1.68293	-0.576096	lidar	5.08888e-322	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6377	-1.32627	4.79272	1.61181	-0.594949	radar	0.268521	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6377	-1.32627	4.79272	1.61181	-0.594949	lidar	5.08888e-322	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6984	-0.906796	4.77846	1.56685	-0.586348	radar	1.02352	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6984	-0.906796	4.77846	1.56685	-0.586348	lidar	5.08888e-322	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6903	-0.407381	4.79717	1.50094	-0.598829	radar	0.428966	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.6903	-0.407381	4.79717	1.50094	-0.598829	lidar	5.08888e-322	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.659	0.0696492	4.80535	1.4398	-0.604529	radar	0.314116	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.659	0.0696492	4.80535	1.4398	-0.604529	lidar	5.08888e-322	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.6221	0.523201	4.7874	1.39601	-0.585471	radar	0.328492	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.6221	0.523201	4.7874	1.39601	-0.585471	lidar	5.08888e-322	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.5159	1.08192	4.78966	1.35182	-0.554076	radar	1.71069	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.5159	1.08192	4.78966	1.35182	-0.554076	lidar	5.08888e-322	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.4336	1.44068	4.745	1.31464	-0.534351	radar	0.503062	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.4336	1.44068	4.745	1.31464	-0.534351	lidar	5.08888e-322	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.3061	1.89259	4.7428	1.26338	-0.531736	radar	0.00541249	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.3061	1.89259	4.7428	1.26338	-0.531736	lidar	5.08888e-322	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1683	2.34993	4.73085	1.22591	-0.508055	radar	0.475542	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.1683	2.34993	4.73085	1.22591	-0.508055	lidar	5.08888e-322	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-26.008	2.78733	4.73969	1.16797	-0.522676	radar	0.574148	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-26.008	2.78733	4.73969	1.16797	-0.522676	lidar	5.08888e-322	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.8518	3.24659	4.74526	1.12566	-0.514075	radar	0.52952	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.8518	3.24659	4.74526	1.12566	-0.514075	lidar	5.08888e-322	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.6272	3.63819	4.73569	1.07176	-0.516141	radar	0.0832132	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.6272	3.63819	4.73569	1.07176	-0.516141	lidar	5.08888e-322	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3891	4.03352	4.72746	1.02207	-0.51232	radar	0.0589767	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.3891	4.03352	4.72746	1.02207	-0.51232	lidar	5.08888e-322	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.071	4.42964	4.7178	0.968518	-0.502438	radar	2.73769	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-25.071	4.42964	4.7178	0.968518	-0.502438	lidar	5.08888e-322	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7614	4.81971	4.71864	0.915397	-0.500046	radar	0.579849	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.7614	4.81971	4.71864	0.915397	-0.500046	lidar	5.08888e-322	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4438	5.18137	4.73426	0.852772	-0.516674	radar	0.205436	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.4438	5.18137	4.73426	0.852772	-0.516674	lidar	5.08888e-322	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.1418	5.48338	4.73125	0.79494	-0.529182	radar	0.394916	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-24.1418	5.48338	4.73125	0.79494	-0.529182	lidar	5.08888e-322	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.8283	5.85273	4.69887	0.766786	-0.493457	radar	1.16906	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.8283	5.85273	4.69887	0.766786	-0.493457	lidar	5.08888e-322	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.5262	6.20894	4.68813	0.735836	-0.473496	radar	0.518173	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.5262	6.20894	4.68813	0.735836	-0.473496	lidar	5.08888e-322	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.1396	6.45841	4.6713	0.681646	-0.474226	radar	1.15233	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-23.1396	6.45841	4.6713	0.681646	-0.474226	lidar	5.08888e-322	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.7286	6.73105	4.68702	0.619631	-0.488403	radar	0.464408	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.7286	6.73105	4.68702	0.619631	-0.488403	lidar	5.08888e-322	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2902	7.03822	4.74669	0.549793	-0.516266	radar	0.77202	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.2902	7.03822	4.74669	0.549793	-0.516266	lidar	5.08888e-322	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.9053	7.41056	4.74571	0.52653	-0.484804	radar	1.07006	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.9053	7.41056	4.74571	0.52653	-0.484804	lidar	5.08888e-322	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.5317	7.67914	4.73265	0.495122	-0.468242	radar	0.52169	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.5317	7.67914	4.73265	0.495122	-0.468242	lidar	5.08888e-322	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.1028	8.04294	4.74251	0.479918	-0.430842	radar	1.12304	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-21.1028	8.04294	4.74251	0.479918	-0.430842	lidar	5.08888e-322	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6234	8.29756	4.78139	0.424088	-0.444351	radar	0.425898	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.6234	8.29756	4.78139	0.424088	-0.444351	lidar	5.08888e-322	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.2047	8.57783	4.77207	0.409625	-0.411511	radar	0.779904	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-20.2047	8.57783	4.77207	0.409625	-0.411511	lidar	5.08888e-322	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7834	8.84103	4.76521	0.39781	-0.379906	radar	0.686419	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.7834	8.84103	4.76521	0.39781	-0.379906	lidar	5.08888e-322	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2909	9.09304	4.80386	0.358213	-0.382201	radar	0.237888	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.2909	9.09304	4.80386	0.358213	-0.382201	lidar	5.08888e-322	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8675	9.24893	4.79413	0.321916	-0.382271	radar	0.212028	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.8675	9.24893	4.79413	0.321916	-0.382271	lidar	5.08888e-322	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.399	9.22301	4.78492	0.241387	-0.420842	radar	1.58608	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.399	9.22301	4.78492	0.241387	-0.420842	lidar	5.08888e-322	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.8995	9.38667	4.78613	0.211685	-0.403852	radar	0.795131	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.8995	9.38667	4.78613	0.211685	-0.403852	lidar	5.08888e-322	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.4078	9.54918	4.80965	0.176954	-0.40094	radar	0.070828	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-17.4078	9.54918	4.80965	0.176954	-0.40094	lidar	5.08888e-322	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.9102	9.67286	4.82376	0.142246	-0.395763	radar	0.0692803	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.9102	9.67286	4.82376	0.142246	-0.395763	lidar	5.08888e-322	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.4025	9.82661	4.84919	0.11355	-0.388398	radar	0.124923	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-16.4025	9.82661	4.84919	0.11355	-0.388398	lidar	5.08888e-322	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.904	9.96453	4.85418	0.0953141	-0.369156	radar	0.276489	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.904	9.96453	4.85418	0.0953141	-0.369156	lidar	5.08888e-322	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.3394	10.01	4.91563	0.0342939	-0.394165	radar	1.22541	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-15.3394	10.01	4.91563	0.0342939	-0.394165	lidar	5.08888e-322	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.8635	10.0274	4.86637	0.0204766	-0.360666	radar	1.72624	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.8635	10.0274	4.86637	0.0204766	-0.360666	lidar	5.08888e-322	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.3378	10.0929	4.88597	-0.00600012	-0.352212	radar	0.155283	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-14.3378	10.0929	4.88597	-0.00600012	-0.352212	lidar	5.08888e-322	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.7952	10.2514	4.89377	0.00292824	-0.311551	radar	1.19218	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.7952	10.2514	4.89377	0.00292824	-0.311551	lidar	5.08888e-322	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.2621	10.3349	4.92074	-0.0144689	-0.301893	radar	0.0827939	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-13.2621	10.3349	4.92074	-0.0144689	-0.301893	lidar	5.08888e-322	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6824	10.52	4.96754	-0.0048652	-0.271651	radar	0.586548	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.6824	10.52	4.96754	-0.0048652	-0.271651	lidar	5.08888e-322	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1164	10.6604	5.00591	0.00381756	-0.242739	radar	0.427069	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-12.1164	10.6604	5.00591	0.00381756	-0.242739	lidar	5.08888e-322	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5528	10.7234	5.04174	-0.00548249	-0.229685	radar	0.43992	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.5528	10.7234	5.04174	-0.00548249	-0.229685	lidar	5.08888e-322	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.1663	10.5078	4.97973	-0.0906827	-0.28281	radar	1.62292	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-11.1663	10.5078	4.97973	-0.0906827	-0.28281	lidar	5.08888e-322	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.654	10.5253	4.98631	-0.10537	-0.272995	radar	0.205758	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.654	10.5253	4.98631	-0.10537	-0.272995	lidar	5.08888e-322	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0781	10.6923	5.00093	-0.0675756	-0.215369	radar	2.52492	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-10.0781	10.6923	5.00093	-0.0675756	-0.215369	lidar	5.08888e-322	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.60373	10.6802	4.98657	-0.0718639	-0.198447	radar	0.28632	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.60373	10.6802	4.98657	-0.0718639	-0.198447	lidar	5.08888e-322	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.09917	10.6596	4.98872	-0.0744342	-0.179515	radar	0.358465	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-9.09917	10.6596	4.98872	-0.0744342	-0.179515	lidar	5.08888e-322	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.6249	10.5828	4.97555	-0.0854619	-0.167449	radar	0.504863	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.6249	10.5828	4.97555	-0.0854619	-0.167449	lidar	5.08888e-322	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.06164	10.6669	5.0108	-0.0709481	-0.142529	radar	0.620047	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-8.06164	10.6669	5.0108	-0.0709481	-0.142529	lidar	5.08888e-322	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.49927	10.695	5.04745	-0.0597982	-0.117671	radar	0.547142	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.49927	10.695	5.04745	-0.0597982	-0.117671	lidar	5.08888e-322	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.93728	10.8149	5.0872	-0.0239892	-0.0763711	radar	1.46733	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-015
